movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes,Unnamed: 0,genre_ids,id_x,original_language,original_title,popularity,release_date_x,title,vote_average,vote_count,id_y,release_date_y,movie,production_budget,domestic_gross,worldwide_gross
tt1563738,One Day,2011,107.0,"Drama,Romance",7.0,128094,2618,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,One Day,7.2,2105,84,"Aug 19, 2011",One Day,"$15,000,000","$13,843,771","$59,168,692"
tt1563742,Overboard,2018,112.0,"Comedy,Romance",5.9,25607,23907,"[10749, 35]",454619,en,Overboard,19.477,2018-05-04,Overboard,6.3,535,61,"May 4, 2018",Overboard,"$12,000,000","$50,316,123","$85,369,830"
tt1564349,Dolphin Tale,2011,113.0,"Drama,Family",6.9,20746,2604,"[18, 10751]",62837,en,Dolphin Tale,10.679,2011-09-23,Dolphin Tale,6.8,327,93,"Sep 23, 2011",Dolphin Tale,"$37,000,000","$72,286,779","$96,068,724"
tt1564585,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",4.4,83710,184,"[878, 28]",42684,en,Skyline,8.847,2010-11-12,Skyline,4.8,833,99,"Nov 12, 2010",Skyline,"$10,000,000","$21,416,355","$68,264,973"
tt1566501,For Greater Glory: The True Story of Cristiada,2012,145.0,"Drama,History,War",6.6,4202,5687,"[36, 18]",96399,en,For Greater Glory: The True Story of Cristiada,4.519,2012-06-01,For Greater Glory: The True Story of Cristiada,6.6,63,14,"Jun 1, 2012",For Greater Glory: The True Story of Cristiada,"$12,000,000","$5,669,081","$10,026,255"
tt1568338,Man on a Ledge,2012,102.0,"Action,Adventure,Crime",6.6,137507,5283,"[28, 53, 80]",49527,en,Man on a Ledge,11.263,2012-01-27,Man on a Ledge,6.3,1460,64,"Jan 27, 2012",Man on a Ledge,"$42,000,000","$18,620,000","$49,621,440"
tt1568341,Some Guy Who Kills People,2011,97.0,"Comedy,Crime,Drama",6.3,5111,5586,"[35, 27, 53]",80468,en,Some Guy Who Kills People,5.908,2012-10-05,Some Guy Who Kills People,6.1,59,61,"Jul 3, 2012",Some Guy Who Kills People,"$300,000",$0,$0
tt1568346,The Girl with the Dragon Tattoo,2011,158.0,"Crime,Drama,Mystery",7.8,387580,2486,"[53, 80, 9648, 18]",65754,en,The Girl with the Dragon Tattoo,17.823,2011-12-14,The Girl with the Dragon Tattoo,7.3,3971,51,"Dec 20, 2011",The Girl with the Dragon Tattoo,"$90,000,000","$102,515,793","$239,373,970"
tt1568911,War Horse,2011,146.0,"Drama,History,War",7.2,136447,2613,"[18, 10752]",57212,en,War Horse,10.378,2011-12-25,War Horse,7.2,1849,12,"Dec 25, 2011",War Horse,"$70,000,000","$79,883,359","$156,815,529"
tt1570983,Closure,2010,95.0,Thriller,5.5,95,10162,[99],284568,en,Closure,0.6,2013-12-01,Closure,8.0,1,95,"Mar 17, 2015",Closure,"$100,000",$0,$0
tt1570983,Closure,2010,95.0,Thriller,5.5,95,10710,[53],206728,en,Closure,0.6,2013-01-18,Closure,5.0,2,95,"Mar 17, 2015",Closure,"$100,000",$0,$0
tt1570989,Tiny Furniture,2010,98.0,"Comedy,Drama,Romance",6.2,13397,326,"[10749, 35, 18]",47607,en,Tiny Furniture,6.695,2010-11-12,Tiny Furniture,5.9,82,18,"Nov 12, 2010",Tiny Furniture,"$50,000","$391,674","$424,149"
tt1571222,A Dangerous Method,2011,99.0,"Biography,Drama,Romance",6.4,93259,2615,"[18, 53]",48231,en,A Dangerous Method,10.352,2011-11-23,A Dangerous Method,6.3,1066,69,"Nov 23, 2011",A Dangerous Method,"$20,000,000","$5,702,083","$14,807,531"
tt1571234,Mortal Engines,2018,128.0,"Action,Adventure,Fantasy",6.1,70193,23821,"[12, 14]",428078,en,Mortal Engines,40.095,2018-12-14,Mortal Engines,6.0,1751,4,"Dec 14, 2018",Mortal Engines,"$100,000,000","$15,951,040","$85,287,417"
tt1571249,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",6.8,36793,11165,[18],244772,en,The Skeleton Twins,10.341,2014-09-12,The Skeleton Twins,6.7,394,36,"Sep 12, 2014",The Skeleton Twins,"$1,000,000","$5,284,309","$5,797,192"
tt1571724,Honey,2010,103.0,Drama,7.2,6221,3362,[18],44160,en,Bal,2.288,2011-03-25,Honey,7.1,39,92,"Dec 5, 2003",Honey,"$18,000,000","$30,272,254","$62,646,763"
tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",4.8,41784,7900,"[27, 53]",76617,en,Texas Chainsaw 3D,18.256,2013-01-04,Texas Chainsaw 3D,5.3,780,55,"Jan 4, 2013",Texas Chainsaw 3D,"$20,000,000","$34,341,945","$47,666,013"
tt1575694,The Hit List,2011,90.0,"Action,Thriller",5.4,11081,2890,"[28, 53]",58626,en,The Hit List,6.241,2011-04-03,The Hit List,5.4,116,95,"May 10, 2011",The Hit List,"$6,000,000",$0,$0
tt1576702,Skin Trade,2010,78.0,Documentary,8.8,31,11208,"[53, 28, 18]",327833,en,Skin Trade,9.362,2014-11-07,Skin Trade,5.6,96,19,"May 8, 2015",Skin Trade,"$9,000,000","$1,242","$1,242"
tt1578275,The Dilemma,2011,111.0,"Comedy,Drama",5.3,48148,2652,"[35, 18]",44564,en,The Dilemma,9.518,2011-01-13,The Dilemma,5.3,448,25,"Jan 14, 2011",The Dilemma,"$70,000,000","$48,475,290","$70,546,865"
tt1582507,House at the End of the Street,2012,101.0,"Drama,Horror,Thriller",5.6,66303,5357,"[27, 53]",82505,en,House at the End of the Street,8.72,2012-09-21,House at the End of the Street,5.8,1033,73,"Sep 21, 2012",House at the End of the Street,"$6,900,000","$31,611,916","$44,103,982"
tt1583420,Larry Crowne,2011,98.0,"Comedy,Drama,Romance",6.1,58927,2812,"[35, 10749, 18]",59861,en,Larry Crowne,7.261,2011-06-30,Larry Crowne,5.8,676,25,"Jul 1, 2011",Larry Crowne,"$30,000,000","$35,608,245","$61,449,135"
tt1583421,G.I. Joe: Retaliation,2013,110.0,"Action,Adventure,Sci-Fi",5.8,165536,7926,"[12, 28, 878, 53]",72559,en,G.I. Joe: Retaliation,15.065,2013-03-29,G.I. Joe: Retaliation,5.5,3883,13,"Mar 27, 2013",G.I. Joe: Retaliation,"$140,000,000","$122,523,060","$375,740,705"
tt1584131,The Last Godfather,2010,100.0,"Comedy,Crime,Romance",3.7,1071,3736,"[28, 35, 53]",70829,ko,The Last Godfather,1.4,2011-04-11,The Last Godfather,4.9,9,41,"Apr 1, 2011",The Last Godfather,"$13,400,000","$164,247","$164,247"
tt1586265,What to Expect When You're Expecting,2012,110.0,"Comedy,Drama,Romance",5.7,65890,5266,"[10749, 35, 18]",76494,en,What to Expect When You're Expecting,12.27,2012-05-18,What to Expect When You're Expecting,5.9,1130,86,"May 18, 2012",What to Expect When You're Expecting,"$37,500,000","$41,152,203","$88,473,016"
tt1586713,Burlesque,2010,87.0,Drama,7.0,45,196,"[18, 10749]",42297,en,Burlesque,8.676,2010-11-23,Burlesque,7.1,1195,24,"Nov 24, 2010",Burlesque,"$55,000,000","$39,440,655","$90,552,675"
tt1586752,Machine Gun Preacher,2011,129.0,"Action,Biography,Crime",6.8,60074,2666,"[28, 53, 80]",45610,en,Machine Gun Preacher,9.12,2011-09-23,Machine Gun Preacher,6.5,477,99,"Sep 23, 2011",Machine Gun Preacher,"$30,000,000","$538,690","$3,721,988"
tt1587310,Maleficent,2014,97.0,"Action,Adventure,Family",7.0,305832,11054,"[14, 12, 28, 10751, 10749]",102651,en,Maleficent,19.274,2014-05-30,Maleficent,7.0,8143,84,"May 30, 2014",Maleficent,"$180,000,000","$241,407,328","$758,536,735"
tt1588173,Warm Bodies,2013,98.0,"Comedy,Horror,Romance",6.9,208709,7953,"[27, 35, 10749]",82654,en,Warm Bodies,13.259,2013-02-01,Warm Bodies,6.3,4109,70,"Feb 1, 2013",Warm Bodies,"$30,000,000","$66,380,662","$115,121,608"
tt1588334,"Jeff, Who Lives at Home",2011,83.0,"Comedy,Drama",6.5,60070,2687,"[18, 35]",82532,en,"Jeff, Who Lives at Home",8.821,2011-09-13,"Jeff, Who Lives at Home",6.2,320,65,"Mar 16, 2012","Jeff, Who Lives at Home","$10,000,000","$4,269,426","$4,708,127"
tt1588358,Brother,2010,97.0,"Drama,Family,Sport",7.4,2381,994,[18],51976,es,Hermano,1.636,2010-08-19,Brother,6.7,15,36,"Jul 20, 2001",Brother,"$12,000,000","$450,594","$450,594"
tt1588358,Brother,2010,97.0,"Drama,Family,Sport",7.4,2381,7420,"[16, 18]",356501,en,Brother,0.6,2012-06-09,Brother,6.0,1,36,"Jul 20, 2001",Brother,"$12,000,000","$450,594","$450,594"
tt1590193,The Commuter,2018,105.0,"Action,Mystery,Thriller",6.3,83114,23904,"[28, 53]",399035,en,The Commuter,20.063,2018-01-12,The Commuter,6.2,2394,62,"Jan 12, 2018",The Commuter,"$40,000,000","$36,343,858","$101,985,431"
tt1591095,Insidious,2010,103.0,"Horror,Mystery,Thriller",6.9,254197,2498,"[27, 53]",49018,en,Insidious,16.197,2011-04-01,Insidious,6.9,3582,63,"Apr 1, 2011",Insidious,"$1,500,000","$54,009,150","$99,870,886"
tt1591479,Act of Valor,2012,110.0,"Action,Adventure,Drama",6.5,63787,5267,"[28, 53, 10752]",75674,en,Act of Valor,12.197,2012-02-24,Act of Valor,6.3,583,52,"Feb 24, 2012",Act of Valor,"$12,000,000","$70,012,847","$82,497,035"
tt1592525,Lockout,2012,95.0,"Action,Sci-Fi,Thriller",6.1,89554,5282,"[28, 53, 878]",81796,en,Lockout,11.273,2012-04-13,Lockout,5.9,1004,22,"Apr 13, 2012",Lockout,"$20,000,000","$14,326,865","$33,943,049"
tt1592873,LOL,2012,97.0,"Comedy,Drama,Romance",4.4,51424,5264,"[18, 35, 10749]",80271,en,LOL,12.43,2012-05-04,LOL,6.1,1810,14,"May 4, 2012",LOL,"$11,000,000",$0,"$10,431,506"
tt1594562,The Innkeepers,2011,101.0,"Drama,Horror,Mystery",5.5,31089,2703,"[27, 53]",58428,en,The Innkeepers,8.494,2011-12-30,The Innkeepers,5.5,324,78,"Feb 3, 2012",The Innkeepers,"$750,000","$78,396","$1,011,535"
tt1594972,Norm of the North,2016,90.0,"Adventure,Animation,Comedy",3.6,7951,17617,"[12, 16, 35, 10751]",276905,en,Norm of the North,9.325,2016-01-15,Norm of the North,4.2,192,9,"Jan 15, 2016",Norm of the North,"$18,000,000","$17,062,499","$30,535,660"
tt1596343,Fast Five,2011,130.0,"Action,Crime,Thriller",7.3,329892,3424,"[28, 53, 80]",51497,en,Fast Five,2.097,2011-04-28,Fast Five,7.2,4294,67,"Apr 29, 2011",Fast Five,"$125,000,000","$210,031,325","$630,163,454"
tt1596346,Soul Surfer,2011,112.0,"Biography,Drama,Family",7.1,41659,2706,"[10751, 28, 18]",43959,en,Soul Surfer,8.459,2011-04-08,Soul Surfer,7.0,688,83,"Apr 8, 2011",Soul Surfer,"$18,000,000","$43,853,424","$47,158,652"
tt1596350,This Means War,2012,103.0,"Action,Comedy,Romance",6.3,167438,5271,"[28, 35, 10749]",59962,en,This Means War,12.017,2012-02-17,This Means War,6.0,2096,98,"Feb 17, 2012",This Means War,"$65,000,000","$54,760,791","$156,974,557"
tt1596363,The Big Short,2015,130.0,"Biography,Comedy,Drama",7.8,309227,14244,"[35, 18]",318846,en,The Big Short,14.327,2015-12-11,The Big Short,7.3,4657,42,"Dec 11, 2015",The Big Short,"$28,000,000","$70,259,870","$133,162,752"
tt1596365,The Woman in Black,2012,95.0,"Drama,Fantasy,Horror",6.4,165357,5257,"[18, 27, 53]",65086,en,The Woman in Black,12.781,2012-02-03,The Woman in Black,6.1,2122,18,"Feb 3, 2012",The Woman in Black,"$15,000,000","$54,333,290","$128,955,898"
tt1598778,Contagion,2011,106.0,"Action,Drama,Thriller",6.6,201536,2611,"[18, 53, 878]",39538,en,Contagion,10.444,2011-09-09,Contagion,6.3,2128,71,"Sep 9, 2011",Contagion,"$60,000,000","$75,658,097","$137,551,594"
tt1598828,One for the Money,2012,91.0,"Action,Comedy,Crime",5.3,38473,5364,"[28, 35, 80]",54054,en,One for the Money,8.62,2012-01-27,One for the Money,5.5,615,59,"Jan 27, 2012",One for the Money,"$42,000,000","$26,414,527","$36,197,221"
tt1599348,Safe House,2012,115.0,"Action,Adventure,Crime",6.8,192655,5251,"[28, 53]",59961,en,Safe House,13.116,2012-02-10,Safe House,6.4,1997,99,"Feb 10, 2012",Safe House,"$85,000,000","$126,181,630","$208,542,162"
tt1600195,Abduction,2011,106.0,"Action,Mystery,Thriller",5.1,72552,2487,"[53, 28, 9648]",59965,en,Abduction,17.69,2011-09-23,Abduction,5.8,1791,96,"Sep 23, 2011",Abduction,"$35,000,000","$28,087,155","$86,648,359"
tt1600196,The Drop,2014,106.0,"Crime,Drama",7.1,132161,11084,"[18, 80]",154400,en,The Drop,14.795,2014-09-12,The Drop,6.7,1215,16,"Sep 12, 2014",The Drop,"$12,600,000","$10,724,389","$19,054,534"
tt1601913,The Grey,2011,117.0,"Action,Adventure,Drama",6.8,228798,2543,"[18, 53, 28, 12]",75174,en,The Grey,12.942,2012-01-27,The Grey,6.5,2280,95,"Jan 27, 2012",The Grey,"$25,000,000","$51,580,136","$81,249,176"
tt1601913,The Grey,2011,117.0,"Action,Adventure,Drama",6.8,228798,5253,"[18, 53, 28, 12]",75174,en,The Grey,12.942,2012-01-27,The Grey,6.5,2280,95,"Jan 27, 2012",The Grey,"$25,000,000","$51,580,136","$81,249,176"
tt1602098,Albert Nobbs,2011,113.0,"Drama,Romance",6.7,22213,2886,[18],73873,en,Albert Nobbs,6.277,2011-12-21,Albert Nobbs,6.3,227,67,"Dec 21, 2011",Albert Nobbs,"$7,500,000","$3,014,696","$8,539,003"
tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",5.7,100318,8016,"[18, 53, 80]",77987,en,Only God Forgives,10.196,2013-07-19,Only God Forgives,5.8,1396,8,"Jul 19, 2013",Only God Forgives,"$4,800,000","$775,849","$4,494,560"
tt1602620,Amour,2012,127.0,"Drama,Romance",7.9,84960,5293,"[18, 10749]",86837,fr,Amour,10.705,2012-12-19,Amour,7.7,746,51,"Dec 19, 2012",Amour,"$9,700,000","$6,738,954","$36,787,044"
tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",5.4,14279,2837,"[35, 10749]",51588,en,Prom,6.911,2011-04-29,Prom,6.0,276,97,"Apr 29, 2011",Prom,"$8,000,000","$10,130,219","$10,763,183"
tt1605630,American Reunion,2012,113.0,Comedy,6.7,192250,5205,[35],71552,en,American Reunion,17.199,2012-04-06,American Reunion,6.2,2679,26,"Apr 6, 2012",American Reunion,"$50,000,000","$56,758,835","$236,799,211"
tt1605776,The Visit,2010,90.0,"Comedy,Drama,Romance",8.3,7,14311,"[27, 53, 9648]",298312,en,The Visit,10.196,2015-09-11,The Visit,6.2,2634,56,"Sep 11, 2015",The Visit,"$5,000,000","$65,206,105","$98,677,816"
tt1605776,The Visit,2010,90.0,"Comedy,Drama,Romance",8.3,7,16404,[],458631,en,The Visit,0.631,2015-05-01,The Visit,8.0,1,56,"Sep 11, 2015",The Visit,"$5,000,000","$65,206,105","$98,677,816"
tt1605783,Midnight in Paris,2011,94.0,"Comedy,Fantasy,Romance",7.7,356500,2539,"[14, 35, 10749]",59436,en,Midnight in Paris,13.171,2011-05-20,Midnight in Paris,7.5,3965,83,"May 20, 2011",Midnight in Paris,"$30,000,000","$56,816,662","$162,502,774"
tt1606378,A Good Day to Die Hard,2013,98.0,"Action,Thriller",5.3,188383,7919,"[28, 53]",47964,en,A Good Day to Die Hard,15.858,2013-02-14,A Good Day to Die Hard,5.2,4437,34,"Feb 14, 2013",A Good Day to Die Hard,"$92,000,000","$67,349,198","$304,249,198"
tt1606389,The Vow,2012,104.0,"Drama,Romance",6.8,173629,5252,"[18, 10749]",72570,en,The Vow,13.046,2012-02-10,The Vow,7.1,2409,42,"Feb 10, 2012",The Vow,"$30,000,000","$125,014,030","$197,618,160"
tt1606618,Iris,2011,85.0,"Drama,Family,History",5.8,123,11598,[99],295799,en,Iris,5.445,2014-10-09,Iris,7.6,71,23,"Dec 14, 2001",Iris,"$5,500,000","$5,580,479","$5,580,479"
tt1606829,The Other Dream Team,2012,89.0,"Documentary,Sport",8.4,3332,6412,[99],84318,lt,Kita svajonių komanda,1.304,2012-09-28,The Other Dream Team,7.5,12,53,"Sep 28, 2012",The Other Dream Team,"$500,000","$134,109","$314,444"
tt1608290,Zoolander 2,2016,101.0,Comedy,4.7,59914,17483,[35],329833,en,Zoolander 2,12.997,2016-02-12,Zoolander 2,4.7,1374,64,"Feb 12, 2016",Zoolander 2,"$50,000,000","$28,848,693","$55,348,693"
tt1610996,Absentia,2011,87.0,"Drama,Horror,Mystery",5.8,15507,2614,"[9648, 27, 53]",74777,en,Absentia,10.357,2011-03-03,Absentia,5.9,175,6,"Dec 31, 2011",Absentia,"$70,000",$0,"$8,555"
tt1611224,Abraham Lincoln: Vampire Hunter,2012,105.0,"Action,Fantasy,Horror",5.9,142853,5262,"[28, 14, 27]",72331,en,Abraham Lincoln: Vampire Hunter,12.498,2012-06-22,Abraham Lincoln: Vampire Hunter,5.6,2009,65,"Jun 22, 2012",Abraham Lincoln: Vampire Hunter,"$67,500,000","$37,519,139","$137,489,730"
tt1611845,Frozen,2010,92.0,"Fantasy,Romance",5.4,75,148,[53],44363,en,Frozen,9.678,2010-02-05,Frozen,5.8,987,56,"Nov 22, 2013",Frozen,"$150,000,000","$400,738,009","$1,272,469,910"
tt1611845,Frozen,2010,92.0,"Fantasy,Romance",5.4,75,7886,"[16, 12, 10751]",109445,en,Frozen,26.183,2013-11-27,Frozen,7.3,9767,56,"Nov 22, 2013",Frozen,"$150,000,000","$400,738,009","$1,272,469,910"
tt1612319,Re-Kill,2015,88.0,"Action,Horror",5.0,2328,14852,"[27, 878]",106845,en,Re-Kill,4.191,2015-10-16,Re-Kill,4.8,47,59,"Dec 31, 2013",Re-Kill,"$9,500,000",$0,$0
tt1612774,Rubber,2010,82.0,"Comedy,Fantasy,Horror",5.8,31316,218,"[35, 18, 14, 27, 9648]",45649,en,Rubber,8.319,2010-09-01,Rubber,5.9,417,55,"Apr 1, 2011",Rubber,"$500,000","$100,370","$680,914"
tt1612774,Rubber,2010,82.0,"Comedy,Fantasy,Horror",5.8,31316,2717,"[35, 18, 14, 27, 9648]",45649,en,Rubber,8.319,2010-09-01,Rubber,5.9,417,55,"Apr 1, 2011",Rubber,"$500,000","$100,370","$680,914"
tt1615065,Savages,2012,131.0,"Crime,Drama,Thriller",6.5,115793,5435,"[80, 18, 53]",82525,en,Savages,7.504,2012-07-06,Savages,6.3,1246,88,"Jul 6, 2012",Savages,"$45,000,000","$47,323,100","$82,513,490"
tt1615147,Margin Call,2011,107.0,"Drama,Thriller",7.1,107264,2654,"[53, 18]",50839,en,Margin Call,9.498,2011-10-21,Margin Call,6.8,856,37,"Oct 21, 2011",Margin Call,"$3,400,000","$5,353,586","$20,433,227"
tt1615160,The Foreigner,2017,113.0,"Action,Thriller",7.0,81288,20716,"[28, 53, 18]",379149,en,The Foreigner,14.616,2017-10-13,The Foreigner,6.7,1086,81,"Oct 13, 2017",The Foreigner,"$35,000,000","$34,393,507","$140,783,360"
tt1615160,The Foreigner,2017,113.0,"Action,Thriller",7.0,81288,23993,"[28, 53, 18]",379149,en,The Foreigner,14.616,2017-10-13,The Foreigner,6.7,1086,81,"Oct 13, 2017",The Foreigner,"$35,000,000","$34,393,507","$140,783,360"
tt1615918,Alvin and the Chipmunks: Chipwrecked,2011,87.0,"Adventure,Animation,Comedy",4.4,28158,2550,"[35, 14, 10751, 10402, 16]",55301,en,Alvin and the Chipmunks: Chipwrecked,12.672,2011-12-16,Alvin and the Chipmunks: Chipwrecked,5.5,1055,49,"Dec 16, 2011",Alvin and the Chipmunks: Chipwrecked,"$80,000,000","$133,107,389","$349,088,523"
tt1616195,J. Edgar,2011,137.0,"Biography,Crime,Drama",6.6,115925,2694,"[18, 80, 36]",88794,en,J. Edgar,8.628,2011-11-09,J. Edgar,6.2,1303,76,"Nov 9, 2011",J. Edgar,"$35,000,000","$37,306,030","$84,606,030"
tt1616203,One Day,2010,93.0,"Drama,Romance,Sci-Fi",6.0,436,2618,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,One Day,7.2,2105,84,"Aug 19, 2011",One Day,"$15,000,000","$13,843,771","$59,168,692"
tt1617136,Monster,2010,85.0,"Action,Adventure,Comedy",4.8,12,2239,[],320063,en,Monster,0.6,2010-01-01,Monster,5.0,1,69,"Dec 24, 2003",Monster,"$5,000,000","$34,469,210","$64,240,813"
tt1617136,Monster,2010,85.0,"Action,Adventure,Comedy",4.8,12,7277,[27],369798,en,Monster,0.6,2012-09-10,Monster,7.0,1,69,"Dec 24, 2003",Monster,"$5,000,000","$34,469,210","$64,240,813"
tt1617661,Jupiter Ascending,2015,127.0,"Action,Adventure,Sci-Fi",5.3,166327,14186,"[878, 14, 28, 12]",76757,en,Jupiter Ascending,24.058,2015-02-27,Jupiter Ascending,5.3,4401,91,"Feb 6, 2015",Jupiter Ascending,"$179,000,000","$47,482,519","$181,982,519"
tt1618430,Dum Maaro Dum,2011,128.0,"Action,Crime,Drama",6.2,3616,3651,"[18, 28, 80]",63006,hi,दम मारो दम,1.491,2011-04-22,Dum Maaro Dum,5.4,16,46,"Apr 22, 2011",Dum Maaro Dum,"$5,200,000","$564,489","$11,633,427"
tt1618442,The Last Witch Hunter,2015,106.0,"Action,Adventure,Fantasy",6.0,86118,14221,"[14, 28, 12, 878]",274854,en,The Last Witch Hunter,16.685,2015-10-23,The Last Witch Hunter,5.8,2193,96,"Oct 23, 2015",The Last Witch Hunter,"$80,000,000","$27,367,660","$130,818,912"
tt1618442,The Last Witch Hunter,2015,106.0,"Action,Adventure,Fantasy",6.0,86118,17433,"[14, 28, 12, 878]",274854,en,The Last Witch Hunter,16.685,2015-10-23,The Last Witch Hunter,5.8,2193,96,"Oct 23, 2015",The Last Witch Hunter,"$80,000,000","$27,367,660","$130,818,912"
tt1619029,Jackie,2016,100.0,"Biography,Drama,History",6.7,66008,17656,[18],376866,en,Jackie,8.819,2016-12-02,Jackie,6.4,1420,87,"Dec 2, 2016",Jackie,"$9,000,000","$13,960,394","$36,588,512"
tt1620680,A Wrinkle in Time,2018,109.0,"Adventure,Family,Fantasy",4.2,34888,24051,"[12, 878, 10751, 14]",407451,en,A Wrinkle in Time,12.529,2018-03-09,A Wrinkle in Time,5.0,1073,58,"Mar 9, 2018",A Wrinkle in Time,"$103,000,000","$100,478,608","$133,401,882"
tt1620935,Bleed for This,2016,117.0,"Biography,Drama,Sport",6.8,21946,17696,[18],332979,en,Bleed for This,8.258,2016-11-04,Bleed for This,6.9,405,65,"Nov 18, 2016",Bleed for This,"$16,000,000","$5,083,906","$6,603,926"
tt1620935,Bleed for This,2016,117.0,"Biography,Drama,Sport",6.8,21946,20992,[18],332979,en,Bleed for This,8.258,2016-11-04,Bleed for This,6.9,405,65,"Nov 18, 2016",Bleed for This,"$16,000,000","$5,083,906","$6,603,926"
tt1621039,Free Birds,2013,91.0,"Adventure,Animation,Comedy",5.9,20934,7994,"[16, 35, 10751]",175574,en,Free Birds,11.062,2013-11-01,Free Birds,5.8,410,16,"Nov 1, 2013",Free Birds,"$55,000,000","$55,750,480","$110,387,072"
tt1621045,Think Like a Man,2012,122.0,"Comedy,Romance",6.6,41043,5588,"[35, 10749]",67660,en,Think Like a Man,5.905,2012-04-20,Think Like a Man,6.9,438,45,"Apr 20, 2012",Think Like a Man,"$12,000,000","$91,547,205","$113,373,764"
tt1622547,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime",6.1,87254,2584,"[28, 12, 35]",62206,en,30 Minutes or Less,11.315,2011-08-12,30 Minutes or Less,5.6,825,60,"Aug 12, 2011",30 Minutes or Less,"$28,000,000","$37,053,924","$40,966,716"
tt1622979,Final Destination 5,2011,92.0,Horror,5.9,98061,2537,"[27, 9648]",55779,en,Final Destination 5,13.392,2011-08-12,Final Destination 5,6.0,1701,49,"Aug 12, 2011",Final Destination 5,"$40,000,000","$42,587,643","$155,011,165"
tt1622991,Infected,2013,95.0,"Action,Horror,Sci-Fi",2.8,1028,6029,[27],126962,en,Infected,2.168,2012-10-31,Infected,2.4,8,83,"Dec 31, 2012",Infected,"$2,100,000",$0,$0
tt1622991,Infected,2013,95.0,"Action,Horror,Sci-Fi",2.8,1028,25527,"[53, 27]",494113,no,Infisert,1.872,2018-12-31,Infected,7.9,4,83,"Dec 31, 2012",Infected,"$2,100,000",$0,$0
tt1623205,Oz the Great and Powerful,2013,130.0,"Adventure,Family,Fantasy",6.3,192045,7951,"[14, 12, 10751]",68728,en,Oz the Great and Powerful,13.377,2013-03-08,Oz the Great and Powerful,5.8,4829,54,"Mar 8, 2013",Oz the Great and Powerful,"$200,000,000","$234,770,996","$490,359,051"
tt1623288,ParaNorman,2012,92.0,"Adventure,Animation,Comedy",7.0,87250,5244,"[10751, 16, 12, 35]",77174,en,ParaNorman,13.32,2012-08-17,ParaNorman,6.8,1358,89,"Aug 17, 2012",ParaNorman,"$60,000,000","$56,003,051","$108,119,662"
tt1623771,Stitches,2010,71.0,Horror,7.2,20,5531,[27],115210,en,Stitches,6.394,2012-10-05,Stitches,5.6,138,79,"Apr 1, 2013",Stitches,"$2,000,000",$0,"$63,555"
tt1625346,Young Adult,2011,94.0,"Comedy,Drama",6.3,74071,2715,"[35, 18]",57157,en,Young Adult,8.335,2011-12-16,Young Adult,5.7,603,94,"Dec 9, 2011",Young Adult,"$12,000,000","$16,311,571","$22,750,356"
tt1627937,The Journey,2010,87.0,Family,6.4,12,21940,[18],408616,en,The Journey,1.893,2017-06-16,The Journey,6.7,20,59,"Jul 11, 2003",The Journey,"$500,000","$19,800","$19,800"
tt1628841,Independence Day: Resurgence,2016,120.0,"Action,Adventure,Sci-Fi",5.2,155344,17451,"[28, 12, 878]",47933,en,Independence Day: Resurgence,15.732,2016-06-24,Independence Day: Resurgence,5.1,3911,33,"Jun 24, 2016",Independence Day: Resurgence,"$165,000,000","$103,144,286","$384,169,424"
tt1629705,Blackthorn,2011,102.0,"Action,Adventure,Western",6.6,8553,2780,"[12, 28, 37]",68818,en,Blackthorn,7.548,2011-10-07,Blackthorn,6.7,111,46,"Oct 7, 2011",Blackthorn,"$4,500,000","$200,558","$1,217,307"
tt1629757,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport",7.2,28994,5517,[18],82684,en,Chasing Mavericks,6.546,2012-10-26,Chasing Mavericks,7.0,329,67,"Oct 26, 2012",Chasing Mavericks,"$20,000,000","$6,002,756","$8,300,821"
